"","cluster","word","freq"
"618",52,"european",3.32419333323435
"619",52,"automatic",3.12530003957408
"620",52,"bad",2.99044312707331
"621",52,"rapporteur",2.99044312707331
"622",52,"comments",2.7547408666778
"623",52,"policies",2.67011945610695
"624",52,"example",2.61686388301121
"625",53,"earned",17.6457680296998
"626",53,"deduction",9.64114487140689
"627",53,"employed",6.27755056179799
"628",53,"income",4.33539445150445
"629",53,"hourly",3.59551067336198
"630",53,"compensation",3.52384340652768
"631",53,"bme",3.45514919618337
"632",53,"accrued",3.17248356066505
"633",53,"payment",3.06725117242936
"634",53,"average",2.96977093797039
"635",53,"accounts",2.87249705231332
"636",53,"decile",2.83460496641695
"637",54,"respond",7.82222626446845
"638",54,"hon",7.59225299480574
"639",54,"member",6.4579670840895
"640",54,"constituency",6.22422128310983
"641",54,"email",4.79654390484304
"642",54,"east",3.80100773852811
"643",54,"letter",3.64697253112699
"644",54,"plans",3.47228490788599
"645",54,"north",3.28169349717741
"646",54,"enquiry",3.12358253985257
"647",54,"walsall",3.07714059145328
"648",54,"cert",2.99044312707331
"649",55,"remand",14.0155833546126
"650",55,"held",9.51838512270154
"651",55,"2010",6.79717130033862
"652",55,"receptions",4.48566469060997
"653",55,"subsequently",4.16448432152784
"654",55,"since",3.85398384685163
"655",55,"convicted",3.6519772500854
"656",55,"2011",3.35165598632392
"657",55,"average",3.12879047294738
"658",55,"people",3.10996755794683
"659",55,"2012",2.93118908734062
"660",55,"2013",2.59001758242208
"661",56,"spent",8.02839430681489
"662",56,"time",7.44483514251778
"663",56,"average",6.19353496399678
"664",56,"remand",4.88955656792948
"665",56,"paperwork",4.79537726406053
"666",56,"2010",4.43117289012195
"667",56,"day",3.69820960730542
"668",56,"since",3.60493831405118
"669",56,"cell",3.47138353582512
"670",56,"bedford",2.86961935208091
"671",56,"pentonville",2.48081847808853
"672",56,"year",2.46720318711495
"673",57,"courses",6.57292047797797
"674",57,"completed",4.34385910070124
"675",57,"gcse",3.69587270297294
"676",57,"five",3.27373135285149
"677",57,"52601",2.91068360330733
"678",57,"english",2.69345440132592
"679",57,"cardiff",2.22243640169564
"680",57,"last",2.19203665938101
"681",57,"two",2.09383463583243
"682",57,"education",2.0651741957026
"683",57,"rate",1.96431993902912
"684",57,"attended",1.69812917446595
"685",58,"2018",15.3507456234896
"686",58,"2019",6.12859561515425
"687",58,"2017",5.37075920536173
"688",58,"2020",5.03124586123331
"689",58,"troubled",4.1321113000167
"690",58,"8000",3.82538770147645
"691",58,"wrexham",2.86961935208091
"692",58,"estimate",2.79982322847046
"693",58,"officer",2.67995446026217
"694",58,"2016",2.56706796933636
"695",58,"bands",2.42521237767171
"696",58,"allocated",2.42342664914438
"697",59,"column",61.9335599206849
"698",59,"official",51.7019873275668
"699",59,"report",42.9649686155567
"700",59,"oral",33.9821569887494
"701",59,"contribution",33.2014094115811
"702",59,"parliamentary",19.4530179698114
"703",59,"2014",18.6754977886744
"704",59,"answer",14.1481569131214
"705",59,"13ws",12.7973440165923
"706",59,"july",11.9215173526655
"707",59,"2016",11.6327343620349
"708",59,"commitment",10.8617268565147
"709",60,"utility",6.53047766938989
"710",60,"200203",3.07714059145328
"711",60,"forcible",3.07714059145328
"712",60,"meters",3.07714059145328
"713",60,"prepayment",3.07714059145328
"714",60,"installation",2.45019509564539
"715",60,"permitting",2.15372138569688
"716",60,"bills",2.10069521969975
"717",60,"closed",2.10069521969975
"718",60,"customers",2.08578523643784
"719",60,"warrants",2.02891905959768
"720",60,"officially",1.66636953956503
"721",61,"paper",24.1099749841102
"722",61,"green",12.9726372000811
"723",61,"white",11.7705953400977
"724",61,"publish",10.9526829191575
"725",61,"reform",8.55573141436382
"726",61,"consultation",6.63676779250033
"727",61,"plan",6.30725116012952
"728",61,"law",5.41869636169696
"729",61,"session",5.12418191226971
"730",61,"transforming",5.10136870226257
"731",61,"parliamentary",4.66892944159066
"732",61,"september",4.50408750859822
"733",62,"external",30.1539166241668
"734",62,"advice",19.0924847578432
"735",62,"spent",11.5947816037439
"736",62,"highest",11.4461788209588
"737",62,"much",10.6610337183774
"738",62,"legal",10.331588485146
"739",62,"consultancy",9.79436802340962
"740",62,"queens",8.54316883177435
"741",62,"counsel",8.54316883177435
"742",62,"paid",8.48395257311526
"743",62,"amounts",7.7234153143806
"744",62,"2010",6.39337122879672
"745",63,"soft",23.6418765010924
"746",63,"tissue",23.6418765010924
"747",63,"whiplash",17.5169194398046
"748",63,"process",15.8891550191596
"749",63,"injury",15.045124432844
"750",63,"reforming",14.7719325440486
"751",63,"consultation",14.1527192331103
"752",63,"claims",12.811248411158
"753",63,"november",10.9531807083004
"754",63,"departments",10.130436826143
"755",63,"publish",9.09507161738262
"756",63,"2016",8.8483680645848
"757",64,"probation",22.0755684314785
"758",64,"national",20.6957589996623
"759",64,"rehabilitation",19.6873145377219
"760",64,"community",19.6329964819929
"761",64,"companies",18.7809151428301
"762",64,"service",15.2673860502812
"763",64,"caseload",13.2530055282319
"764",64,"recording",5.67885857946752
"765",64,"allocate",5.6411978233943
"766",64,"recall",5.32698913834549
"767",64,"carry",5.26085365602555
"768",64,"staff",4.59403628002011
"769",65,"judiciary",15.2986521869812
"770",65,"uphold",13.8197013727669
"771",65,"importance",11.9989638560974
"772",65,"independence",11.2225124157212
"773",65,"constitutional",11.0115360252916
"774",65,"chancellor",6.96057114928702
"775",65,"lord",5.7390667594501
"776",65,"2005",5.62858208427899
"777",65,"perform",4.99115776897954
"778",65,"duty",4.81232301687303
"779",65,"counterpart",4.41847960831092
"780",65,"reform",4.25833999217725
"781",66,"domestic",29.1817313864397
"782",66,"violence",28.4261625417301
"783",66,"aid",23.1926367786222
"784",66,"legal",20.2325190821117
"785",66,"evidence",19.5690083756574
"786",66,"victims",13.735560006568
"787",66,"prescribed",10.3895604772105
"788",66,"eligibility",9.06610726391248
"789",66,"cases",9.00343125692166
"790",66,"required",7.70656025467027
"791",66,"effect",6.7338146540286
"792",66,"made",6.50554411597341
"793",67,"discount",23.3525795420842
"794",67,"rate",14.2056855606541
"795",67,"ogden",8.94783865096457
"796",67,"insurance",8.02848250223028
"797",67,"change",7.34986251659954
"798",67,"motor",5.08567022098497
"799",67,"impact",4.71974184666042
"800",67,"car",4.32712180880672
"801",67,"effect",4.15195882765715
"802",67,"made",4.09567029871257
"803",67,"cost",3.73976652200267
"804",67,"potential",3.66546130837591
"805",68,"rationale",7.82798400298964
"806",68,"behind",4.48566469060997
"807",68,"slide",4.01210046898978
"808",68,"scale",3.69587270297294
"809",68,"probate",3.34481256684105
"810",68,"worth",2.87843578613259
"811",68,"based",2.47587199154834
"812",68,"budget",2.40583629485814
"813",68,"grant",2.21960279350069
"814",68,"announced",2.20774017225177
